genotype,cell_group,timepoint.bin.n,cells_per_embryo,cells_per_embryo_cv,cells_per_embryo_cv.stderr,num_embryos,total_cells,model_fit,model_sd,model_fit_lower,model_fit_upper,expected_cv,cv_test_stat,cv_z_stat_p_val,cv_rel
34C,differentiating neuron (hindbrain),4,24.8285897435897,0.342016353411484,0.0312216786331881,4680,16421,0.443005926931135,0.247562233535471,-0.052118540139808,0.938130394002078,0.443005926931135,-0.404730113109344,0.657162047648041,0.772035615371463
34C,differentiating neuron 1,1,48.3452,0.263271125877934,0.0240332557305211,1800,20629,0.330022077703193,0.0902135166730078,0.149595044357178,0.510449111049209,0.330022077703193,-0.714985047249623,0.762690858568686,0.797737920172443
34C,differentiating neuron 1,2,55.2127941176471,0.277188355021621,0.0253037191205153,4080,20629,0.35628387364701,0.123043068462957,0.110197736721096,0.602370010572925,0.35628387364701,-0.629651293873323,0.735538622082308,0.777998600341496
34C,differentiating neuron 1,3,43.20628125,0.245004649994705,0.022365762249293,3840,20629,0.391631090011414,0.171524970917956,0.0485811481755014,0.734681031847327,0.391631090011414,-0.847664365422206,0.801687541434111,0.625600613034997
34C,differentiating neuron 1,4,34.7461025641026,0.255222408126592,0.0232985116852874,4680,20629,0.431100097012927,0.239523837079622,-0.0479475771463162,0.910147771172171,0.431100097012927,-0.730831293431946,0.767558896654768,0.592025865674854
34C,differentiating neuron 2,1,14.8809333333333,0.265679180007194,0.0242530799915692,1800,6944,0.368481688426415,0.103104424931703,0.162272838563009,0.574690538289821,0.368481688426415,-0.970580987848304,0.834121511372427,0.721010536891982
34C,differentiating neuron 2,2,20.0785588235294,0.367455114980874,0.0335439092242798,4080,6944,0.384072879312102,0.134765410785606,0.114542057740889,0.653603700883315,0.384072879312102,-0.11965787088963,0.547622912670967,0.956732783733672
34C,differentiating neuron 2,3,16.535375,0.33752488199508,0.0308116652646625,3840,6944,0.427856550999995,0.190932811614042,0.0459909277719101,0.80972217422808,0.427856550999995,-0.467064610933618,0.679773173739932,0.78887393731897
34C,differentiating neuron 2,4,13.0634358974359,0.378811789790582,0.0345806270528678,4680,6944,0.482771306252204,0.274737519654893,-0.066703733057582,1.03224634556199,0.482771306252204,-0.375433516406835,0.64633095884908,0.784660945844795
34C,dorsal spinal cord neuron,1,6.08506666666667,0.534254577119217,0.0487705472230964,1800,3195,0.463860279976661,0.136272582495637,0.191315114985387,0.736405444967935,0.463860279976661,0.486360255368447,0.313355882296896,1.15175754463413
34C,dorsal spinal cord neuron,2,8.12791176470588,0.606375612819839,0.0553542669104074,4080,3195,0.456855693169667,0.166301309913218,0.124253073343231,0.789458312996103,0.456855693169667,0.853074362706321,0.196809033785798,1.32728041236129
34C,dorsal spinal cord neuron,3,6.9695,0.503634390431157,0.0459753193957514,3840,3195,0.520866423492483,0.242320669894537,0.0362250837034082,1.00550776328156,0.520866423492483,-0.0698661432097777,0.527849899470606,0.966916598413501
34C,dorsal spinal cord neuron,4,7.59130769230769,0.492110937850566,0.0449233769092963,4680,3195,0.55021417528271,0.321905599426285,-0.0935970235698606,1.19402537413528,0.55021417528271,-0.178765378207003,0.570939034246655,0.894398872216824
34C,endothelium (dorsal aorta),1,5.20266666666667,0.444048495394183,0.0405358962589372,1800,10028,0.495533408186469,0.147627023220698,0.200279361745072,0.790787454627866,0.495533408186469,-0.336302369264573,0.631678568269185,0.896102034813943
34C,endothelium (dorsal aorta),2,5.78467647058824,0.531424274473149,0.0485121771224601,4080,10028,0.5141277894471,0.191886390433359,0.130355008580382,0.897900570313817,0.5141277894471,0.0873896306214891,0.465180905705544,1.03364238498886
34C,endothelium (dorsal aorta),3,9.95615625,0.401536156005384,0.0366550683830103,3840,10028,0.470357824031532,0.214149154635885,0.0420595147597623,0.898656133303302,0.470357824031532,-0.31676581222944,0.624289346407099,0.853682314803942
34C,endothelium (dorsal aorta),4,11.0453333333333,0.35270762403948,0.0321976536484124,4680,10028,0.499040776199186,0.285995573831676,-0.0729503714641669,1.07103192386254,0.499040776199186,-0.508450273356539,0.694431198079881,0.706771151499454
34C,endothelium (vein + early artery),1,13.9248666666667,0.355288111466897,0.0324332188439716,1800,13274,0.372532733667097,0.104479456786671,0.163573820093756,0.581491647240439,0.372532733667097,-0.157632310833868,0.562626729247547,0.953709779995843
34C,endothelium (vein + early artery),2,15.1377647058824,0.342999814467648,0.031311455934003,4080,13274,0.399156851807724,0.141204795207979,0.116747261391766,0.681566442223683,0.399156851807724,-0.388268033910741,0.65109115472691,0.8593108521481
34C,endothelium (vein + early artery),3,16.13065625,0.275647622899823,0.0251630701641518,3840,13274,0.429397805195896,0.191766498086059,0.0458648090237777,0.812930801368014,0.429397805195896,-0.794942820491596,0.786676617943144,0.641939990294244
34C,endothelium (vein + early artery),4,15.8785641025641,0.276665409666497,0.0252559809592914,4680,13274,0.467491646023307,0.264237224281732,-0.0609828025401562,0.99596609458677,0.467491646023307,-0.718901363192561,0.763899151759737,0.591808243034793
34C,"eye, optic cup",1,55.3879333333333,0.236593938165203,0.0215979728170107,1800,27594,0.327971525701895,0.0895347914449742,0.148901942811947,0.507041108591843,0.327971525701895,-0.992124560530108,0.839431616531498,0.721385607054961
34C,"eye, optic cup",2,59.6106470588235,0.298595769606455,0.0272579397648452,4080,27594,0.35515747096084,0.122571885113687,0.110013700733465,0.600301241188215,0.35515747096084,-0.450453356154162,0.673808210152344,0.840741907522421
34C,"eye, optic cup",3,40.60146875,0.328421162869196,0.0299806132109227,3840,27594,0.393011592247018,0.172257845846242,0.0484959005545331,0.737527283939502,0.393011592247018,-0.369410358070218,0.644089060739137,0.83565261012142
34C,"eye, optic cup",4,35.0659230769231,0.345617517121028,0.0315504183993525,4680,27594,0.430832016164744,0.239343373924893,-0.047854731685043,0.90951876401453,0.430832016164744,-0.352980888345716,0.637948615802745,0.802209455550001
34C,fast-committed myocyte (fusing),1,3.288,1.98406743189202,0.181119748009767,1800,3812,0.646050260906477,0.203582780799851,0.238884699306775,1.05321582250618,0.646050260906477,4.91035109924457,4.54567338881162e-07,3.07107287459053
34C,fast-committed myocyte (fusing),2,0.583323529411765,1.9168175243456,0.174980699450882,4080,3812,19.8379701226243,16.0417991791593,-12.2456282356943,51.921568480943,19.8379701226243,-1.11708707754385,0.868021452399526,0.0966236723060468
34C,fast-committed myocyte (fusing),3,0.09159375,4.16166140140089,0.379905971040972,3840,3812,63890021454.996,6608932459373.07,-13153974897291.2,13281754940201.1,63890021454.996,-0.00966722263294169,0.503856603772299,6.51378933145665e-11
34C,fast-committed myocyte (fusing),4,0.0609230769230769,4.54382732932794,0.414792787613561,4680,3812,31484296179432100,64892445003479800000,-1.2975340571078e+20,1.29816374303139e+20,31484296179432100,-0.000485176605346644,0.500193557453741,1.44320435287237e-16
34C,fin fold,1,5.43586666666667,0.721175970387299,0.0658340578186336,1800,16572,0.485944301082479,0.144172748052628,0.197598804977222,0.774289797187736,0.485944301082479,1.48418076548101,0.0688804855779022,1.48407125833315
34C,fin fold,2,7.55935294117647,0.876551342924726,0.0800178238885532,4080,16572,0.466984753754918,0.170779252105028,0.125426249544862,0.808543257964975,0.466984753754918,2.17166246760917,0.0149405657376724,1.87704488396372
34C,fin fold,3,15.55428125,0.523810263156225,0.047817116163897,3840,16572,0.431741782664226,0.193035603023709,0.0456705766168082,0.817812988711644,0.431741782664226,0.462958445141623,0.321697076696708,1.21324894691419
34C,fin fold,4,18.4372820512821,0.489902438971391,0.0447217694669048,4680,16572,0.457908543216287,0.257688469978399,-0.0574683967405119,0.973285483173085,0.457908543216287,0.122328691712134,0.45131935496626,1.06986961966331
34C,fin mesenchyme,1,24.1442,0.384172596138191,0.0350699994800349,1800,7089,0.346642066941656,0.0957472567513581,0.15514755343894,0.538136580444372,0.346642066941656,0.368062383475344,0.356413359344917,1.10826882474957
34C,fin mesenchyme,2,10.1038823529412,0.643315773875636,0.0587264268250964,4080,7089,0.431534899016614,0.155199813209816,0.121135272596982,0.741934525436245,0.431534899016614,1.27625684415018,0.10093237012582,1.49076187196361
34C,fin mesenchyme,3,1.45496875,1.86900896529644,0.170616395078708,3840,7089,1.88979032384448,1.15489114164605,-0.419991959447628,4.19957260713658,1.88979032384448,-0.0178010068813791,0.507101199243632,0.989003352231286
34C,fin mesenchyme,4,0.206769230769231,4.77662368417551,0.436044090089393,4680,7089,38229.6122473769,236824.054426538,-435418.496605698,511877.721100452,38229.6122473769,-0.16140605191558,0.564113199784277,0.000124945648239036
34C,hatching gland,1,12.9803333333333,0.609160041238333,0.0556084492861687,1800,21248,0.377174726654025,0.106058965906312,0.165056794841401,0.589292658466649,0.377174726654025,1.9371968099981,0.0263606450317666,1.61506060239583
34C,hatching gland,2,19.3781470588235,0.43442478666356,0.0396573758658336,4080,21248,0.385714817310244,0.135463801567379,0.114787214175486,0.656642420445002,0.385714817310244,0.345095157298248,0.365011417000783,1.12628493168344
34C,hatching gland,3,19.8288125,0.439256818996655,0.0400984780504052,3840,21248,0.417792195382846,0.18550456183295,0.0467830717169464,0.788801319048746,0.417792195382846,0.113097354322527,0.454976686240272,1.05137631542911
34C,hatching gland,4,22.8258205128205,0.377099641920125,0.0344243300511288,4680,21248,0.446731469806942,0.250087054825001,-0.0534426398430603,0.946905579456944,0.446731469806942,-0.275829499169166,0.608660487380534,0.844130461825514
34C,head mesenchyme,1,19.9050666666667,0.457874606278008,0.0417980417278769,1800,24746,0.353964183090851,0.0982032481545371,0.157557686781777,0.550370679399926,0.353964183090851,0.973596625447035,0.165128431267075,1.29356197081806
34C,head mesenchyme,2,23.7029411764706,0.483330483827136,0.0441218347870014,4080,24746,0.377203655189192,0.131850491736165,0.113502671716861,0.640904638661522,0.377203655189192,0.763299162087612,0.222642500846068,1.28135153829492
34C,head mesenchyme,3,30.0980625,0.495871857647749,0.0452667003442771,3840,24746,0.401098704874407,0.176561997266808,0.0479747103407904,0.754222699408023,0.401098704874407,0.519953508209358,0.301547989783754,1.23628386634412
34C,head mesenchyme,4,25.1361538461538,0.397162565664173,0.0362558160351491,4680,24746,0.442488857903457,0.247212167127491,-0.0519354763515244,0.936913192158438,0.442488857903457,-0.181409197379698,0.571976799905922,0.897565121856304
34C,"head mesenchyme (maybe ventral, hand2+)",1,19.3561333333333,0.279811471912289,0.0255431758358473,1800,18971,0.355161303522544,0.0986058171997989,0.157949669122946,0.552372937922142,0.355161303522544,-0.739735552232913,0.770269764366766,0.787843352125008
34C,"head mesenchyme (maybe ventral, hand2+)",2,17.4441764705882,0.415208226533642,0.0379031519556985,4080,18971,0.390979942082451,0.137707533803229,0.115564874475993,0.666395009688909,0.390979942082451,0.169631863583884,0.432649831090297,1.06196810077301
34C,"head mesenchyme (maybe ventral, hand2+)",3,20.0275625,0.343009979846237,0.0313123839018628,3840,18971,0.417296981354739,0.185238174583134,0.0468206321884702,0.787773330521008,0.417296981354739,-0.395425399420816,0.653735516400909,0.821980496318636
34C,"head mesenchyme (maybe ventral, hand2+)",4,21.8434871794872,0.357843520555165,0.0326664947108546,4680,18971,0.448822109034652,0.251505848548867,-0.0541895880630813,0.951833806132386,0.448822109034652,-0.358722353144067,0.640098597756151,0.797294770805369
34C,head mesenchyme/PA cartilage,1,20.501,0.329988999293973,0.0301237364403109,1800,14574,0.35274132843886,0.0977923226101959,0.157156683218468,0.548325973659252,0.35274132843886,-0.222349618581889,0.587979135678767,0.935498544370792
34C,head mesenchyme/PA cartilage,2,20.6199117647059,0.356884437756079,0.0325789428302588,4080,14574,0.382884623594424,0.134260385528276,0.114363852537873,0.651405394650976,0.382884623594424,-0.188193621850691,0.574637563906735,0.93209394100431
34C,head mesenchyme/PA cartilage,3,19.9541875,0.348758313194375,0.0318371325423351,3840,14574,0.417478588734648,0.18533585769025,0.046806873354148,0.788150304115148,0.417478588734648,-0.365435256627792,0.642606736325521,0.835392095799308
34C,head mesenchyme/PA cartilage,4,19.0939487179487,0.393273471156459,0.0359007919034583,4680,14574,0.45588887821258,0.256311979210928,-0.0567350802092768,0.968512836634437,0.45588887821258,-0.24193205134999,0.595583592834928,0.862652040774454
34C,head/eye connective tissue,1,31.5486,0.229880288944361,0.020985103296772,1800,12612,0.338748133760093,0.0931117448698174,0.152524644020458,0.524971623499728,0.338748133760093,-1.14060782583644,0.872983420429187,0.678617137732088
34C,head/eye connective tissue,2,21.7305588235294,0.345481412723898,0.0315379938246052,4080,12612,0.380642191925275,0.133308224886033,0.114025742153209,0.64725864169734,0.380642191925275,-0.256670397862494,0.601283387393465,0.907627740835732
34C,head/eye connective tissue,3,9.86125,0.435232645967265,0.0397311229931552,3840,12612,0.471436534353626,0.214744376506411,0.0419477813408031,0.900925287366448,0.471436534353626,-0.165777149145807,0.565833835192754,0.923205170265392
34C,head/eye connective tissue,4,6.47976923076923,0.527289190211029,0.0481346973012021,4680,12612,0.580481076920198,0.343484581092399,-0.106488085264599,1.267450239105,0.580481076920198,-0.153361058215735,0.560943223703147,0.908365855797773
34C,intestine,1,6.96326666666667,0.383587120829204,0.0350165531411024,1800,7738,0.441627780169527,0.128399345621564,0.1848290889264,0.698426471412655,0.441627780169527,-0.436105718155268,0.668619985695239,0.868575615152553
34C,intestine,2,6.003,0.478667573610852,0.0436961712688214,4080,7738,0.506524514228291,0.188453407651582,0.129617698925128,0.883431329531454,0.506524514228291,-0.14399853412472,0.557249186413961,0.945003766185176
34C,intestine,3,7.37828125,0.482993863048007,0.044091105654659,3840,7738,0.511146025860111,0.23685219749306,0.0374416308739905,0.984850420846232,0.511146025860111,-0.116852196628702,0.546511409946923,0.944923443814842
34C,intestine,4,9.145,0.462572378409814,0.0422268876889784,4680,7738,0.521793230406194,0.30187000640345,-0.0819467824007056,1.12553324321309,0.521793230406194,-0.194288308810891,0.577024930283095,0.886505135472379
34C,ionocyte/goblet cell,1,22.2771333333333,0.246106069595519,0.0224663076427336,1800,12457,0.349505349891968,0.0967063674204088,0.15609261505115,0.542918084732786,0.349505349891968,-1.04147368093804,0.851172119013494,0.704155371789273
34C,ionocyte/goblet cell,2,17.0876764705882,0.358408128208837,0.0327180361021973,4080,12457,0.392089637803577,0.138181249952314,0.115727137898949,0.668452137708205,0.392089637803577,-0.237190625727954,0.593745545786903,0.914097424804649
34C,ionocyte/goblet cell,3,10.9918125,0.437474406262514,0.0399357667735264,3840,12457,0.459926726147775,0.208408356952542,0.0431100122426906,0.87674344005286,0.459926726147775,-0.105807270281821,0.542132365838485,0.951182832810531
34C,ionocyte/goblet cell,4,9.62005128205128,0.488003763885137,0.0445484449378857,4680,12457,0.515158704462754,0.297225651583465,-0.0792925987041769,1.10961000762968,0.515158704462754,-0.0903521510396153,0.535996310478279,0.94728820392167
34C,lens,1,12.6056666666667,0.443054359753689,0.0404451445063507,1800,6561,0.379226940451784,0.106758578757851,0.165709782936082,0.592744097967487,0.379226940451784,0.559089957124566,0.288050164194804,1.16830929581602
34C,lens,2,8.98170588235294,0.455673341258351,0.0415970946434914,4080,6561,0.444367553872005,0.160809345049138,0.122748863773729,0.76598624397028,0.444367553872005,0.06806521946004,0.472866858486423,1.02544242325488
34C,lens,3,5.86309375,0.570409691073045,0.0520710424700433,3840,6561,0.555383017270433,0.261911674518367,0.0315596682336983,1.07920636630717,0.555383017270433,0.0562717374035772,0.477562666716643,1.02705641572633
34C,lens,4,5.24210256410256,0.601934560665753,0.0549488561697658,4680,6561,0.632831402709449,0.381368164928418,-0.129904927147387,1.39556773256628,0.632831402709449,-0.080187712168542,0.531956018520426,0.951176819115784
34C,mature fast muscle,1,76.2252666666667,0.287062288126445,0.0262050817693169,1800,105794,0.324157929634375,0.0882748954444906,0.147608138745394,0.500707720523356,0.324157929634375,-0.402852795495992,0.656471740382966,0.885563060111561
34C,mature fast muscle,2,82.9035294117647,0.426248206878565,0.0389109596672531,4080,105794,0.351212607685266,0.120924214938153,0.109364177808961,0.593061037561571,0.351212607685266,0.590689986058677,0.277364079409717,1.21364722550206
34C,mature fast muscle,3,102.842625,0.422293260772099,0.0385499241345483,3840,105794,0.379371165183368,0.165040635373794,0.0492898944357797,0.709452435930956,0.379371165183368,0.253253011412637,0.40003635206793,1.11314011060378
34C,mature fast muscle,4,98.331358974359,0.361820126333411,0.0330295074920297,4680,105794,0.412500540011583,0.227060240163216,-0.0416199403148497,0.866621020338016,0.412500540011583,-0.220877813844438,0.587406213610664,0.877138551923474
34C,mature slow muscle,1,23.0677333333333,0.462649396106977,0.0422339184106557,1800,31954,0.348233421219523,0.0962801047837672,0.155673211651989,0.540793630787058,0.348233421219523,1.08826717754084,0.138238587973896,1.32856115443132
34C,mature slow muscle,2,22.1701764705882,0.71845821884673,0.0655859621812229,4080,31954,0.379819967619227,0.132959396590906,0.113901174437415,0.64573876080104,0.379819967619227,2.28415167499333,0.011181309254978,1.89157569400614
34C,mature slow muscle,3,25.2448125,0.703582345934167,0.0642279869884244,3840,31954,0.407216177804463,0.179830105225956,0.0475559673525511,0.766876388256375,0.407216177804463,1.55201483884823,0.060329336544639,1.7277858402571
34C,mature slow muscle,4,19.5429487179487,0.690274510286207,0.0630131533590979,4680,31954,0.454590777919859,0.255427947406641,-0.0562651168934225,0.965446672733141,0.454590777919859,0.895843895313439,0.185168071154887,1.51845251556752
34C,melanophore,1,6.54906666666667,0.632739769953815,0.057760974172389,1800,6154,0.451236468842113,0.131792037926531,0.187652392989051,0.714820544695176,0.451236468842113,1.26136845870328,0.103588063387564,1.40223544337506
34C,melanophore,2,6.38767647058824,0.456361496685156,0.0416599143518799,4080,6154,0.494624690725694,0.183102383672902,0.12841992337989,0.860829458071498,0.494624690725694,-0.203764046428604,0.580731054929029,0.922641965195067
34C,melanophore,3,7.656125,0.427111649464028,0.0389897808307812,3840,6154,0.50522276833232,0.233530659685761,0.038161448960798,0.972284087703842,0.50522276833232,-0.329912534254828,0.629266973846097,0.845392718293105
34C,melanophore,4,7.3155641025641,0.418312641567784,0.0381865449793748,4680,6154,0.556726531639917,0.326527893962849,-0.0963292562857807,1.20978231956562,0.556726531639917,-0.421026724219822,0.663132216270368,0.751379030447111
34C,"motor neuron (hindbrain, spinal cord)",1,8.58406666666667,0.457698871387759,0.0417819994006219,1800,7596,0.414141963707812,0.118781509899626,0.17657894390856,0.651704983507064,0.414141963707812,0.345920973291892,0.364701053091193,1.10517385702715
34C,"motor neuron (hindbrain, spinal cord)",2,10.0587352941176,0.383504762048639,0.0350090348474484,4080,7596,0.431989416017594,0.15539789954601,0.121193616925573,0.742785215109614,0.431989416017594,-0.304374760689452,0.619578802893115,0.88776425493031
34C,"motor neuron (hindbrain, spinal cord)",3,13.80409375,0.398884043256698,0.0364129647200933,3840,7596,0.440162710405744,0.197606958416188,0.0449487935733682,0.83537662723812,0.440162710405744,-0.205434107583909,0.581383512746123,0.906219527067626
34C,"motor neuron (hindbrain, spinal cord)",4,14.4995641025641,0.390582531843615,0.0356551438763713,4680,7596,0.474174555582605,0.268820970186574,-0.0634673847905422,1.01181649595575,0.474174555582605,-0.308258335080099,0.621057116447592,0.823710440058761
34C,neural progenitor (diencephalon/telencephalon),1,5.69853333333333,0.567862482967302,0.0518385152470141,1800,8924,0.476276868169439,0.140704833279453,0.194867201610534,0.757686534728344,0.476276868169439,0.610773280127117,0.270674842475446,1.19229490432712
34C,neural progenitor (diencephalon/telencephalon),2,5.71223529411765,0.550697563285117,0.0502715796290645,4080,8924,0.516805772550788,0.193098105926361,0.130609560698066,0.90300198440351,0.516805772550788,0.169854089999955,0.432562443622786,1.06557935792213
34C,neural progenitor (diencephalon/telencephalon),3,6.233125,0.471559425763131,0.0430472891157749,3840,8924,0.542215430916246,0.254406665598237,0.0334020997197713,1.05102876211272,0.542215430916246,-0.273836171913972,0.607894737737892,0.869690161650842
34C,neural progenitor (diencephalon/telencephalon),4,11.0005897435897,0.45541043041748,0.0415730942771318,4680,8924,0.499476457946345,0.286298135205087,-0.0731198124638299,1.07207272835652,0.499476457946345,-0.152319073311033,0.560532358940736,0.911775566540119
34C,neural progenitor (hindbrain R7/8),1,39.6602,0.242027721439592,0.0220940070956735,1800,19726,0.33358367928574,0.0913945142635402,0.15079465075866,0.516372707812821,0.33358367928574,-0.973718453130386,0.834901823827307,0.72553825762044
34C,neural progenitor (hindbrain R7/8),2,37.2450294117647,0.515172563934457,0.0470286057124458,4080,19726,0.36373795191503,0.126169082773096,0.111399786368838,0.616076117461223,0.36373795191503,1.1246627943322,0.130365976694747,1.41632887418578
34C,neural progenitor (hindbrain R7/8),3,29.0813125,0.537762432798502,0.0490907691704326,3840,19726,0.402204357204124,0.177151888398381,0.0479005804073616,0.756508134000886,0.402204357204124,0.737418416240776,0.230433969743264,1.33703780967639
34C,neural progenitor (hindbrain R7/8),4,18.6650769230769,0.479009642439977,0.0437273977378099,4680,19726,0.457190809715964,0.257199155456248,-0.0572075011965321,0.97158912062846,0.457190809715964,0.0836323697642424,0.46667436486656,1.04772369054743
34C,neural progenitor (hindbrain),1,110.250266666667,0.216278992957684,0.0197434805262374,1800,21749,0.321062633536496,0.0872546062575234,0.146553421021449,0.495571846051543,0.321062633536496,-1.17128458073157,0.879257796406424,0.673634893526466
34C,neural progenitor (hindbrain),2,70.4582058823529,0.407835959840513,0.03723015916107,4080,21749,0.352990380787317,0.121666263811814,0.109657853163688,0.596322908410945,0.352990380787317,0.431057070779763,0.333213437013452,1.15537414626106
34C,neural progenitor (hindbrain),3,13.16896875,0.849249485752298,0.0775255167160326,3840,21749,0.4438221931793,0.199599330909442,0.0446235313604152,0.843020854998184,0.4438221931793,1.89340205448568,0.0291522112144659,1.91349035447898
34C,neural progenitor (hindbrain),4,3.57602564102564,1.16442990795274,0.10629742120323,4680,21749,0.781193307870586,0.492238480840678,-0.203283653810771,1.76567026955194,0.781193307870586,0.761016693021309,0.223323548365338,1.49057844738429
34C,neural progenitor (MHB),1,48.0676666666667,0.261363827561372,0.0238591440118757,1800,17581,0.330115493645073,0.0902444583143355,0.149626577016402,0.510604410273744,0.330115493645073,-0.736531575322509,0.769296370501702,0.791734506840142
34C,neural progenitor (MHB),2,40.7059705882353,0.308219331670954,0.0281364467692247,4080,17581,0.361775540708251,0.125344780159625,0.111085980389002,0.612465101027501,0.361775540708251,-0.416896958005604,0.661623110655368,0.851962880264239
34C,neural progenitor (MHB),3,21.199375,0.401706223918522,0.0366705933883993,3840,17581,0.414576532776185,0.183775976387374,0.0470245800014381,0.782128485550932,0.414576532776185,-0.0686786844603317,0.527377307264704,0.968955529702856
34C,neural progenitor (MHB),4,15.7486153846154,0.363406426637496,0.0331743162352838,4680,17581,0.468067705710496,0.264631795102144,-0.0611958844937931,0.997331295914784,0.468067705710496,-0.392426240088356,0.652628349510749,0.77639713700365
34C,neural progenitor (telencephalon/diencephalon),1,36.9468666666667,0.168872835264899,0.0154159102040732,1800,15430,0.335050700663426,0.0918817446297004,0.151287211404025,0.518814189922827,0.335050700663426,-1.78367482623274,0.962761740499281,0.504021734413681
34C,neural progenitor (telencephalon/diencephalon),2,29.6900294117647,0.306475064133688,0.0279772176564772,4080,15430,0.369675025363709,0.128668644331298,0.112337736701113,0.627012314026305,0.369675025363709,-0.479968786311804,0.684375205919156,0.829039137367094
34C,neural progenitor (telencephalon/diencephalon),3,18.12753125,0.36980160089837,0.03375811310226,3840,15430,0.422504645039159,0.188042834650494,0.0464189757381699,0.798590314340148,0.422504645039159,-0.275861407139999,0.608672741620021,0.875260438531027
34C,neural progenitor (telencephalon/diencephalon),4,15.3921538461538,0.357237536417087,0.0326111761805353,4680,15430,0.469701676594738,0.265751538862243,-0.0618014011297481,1.00120475431922,0.469701676594738,-0.420042027210861,0.662772623987626,0.760562617121152
34C,neural tube-like connective tissue (+ taste bud),1,16.7234,0.292538525523043,0.0267049915613785,1800,13161,0.362073071328859,0.100935709059455,0.16020165320995,0.563944489447769,0.362073071328859,-0.665984294515536,0.747289430458066,0.807954384592549
34C,neural tube-like connective tissue (+ taste bud),2,15.2842941176471,0.296683692889452,0.0270833918399146,4080,13161,0.398558242870019,0.140948251825374,0.116661739219271,0.680454746520768,0.398558242870019,-0.709795004458781,0.761084366308785,0.74439231454111
34C,neural tube-like connective tissue (+ taste bud),3,19.078875,0.312803066239359,0.0285548825726799,3840,13161,0.419759466459781,0.186563462690834,0.0466325410781139,0.792886391841448,0.419759466459781,-0.566698225730992,0.714540386743096,0.745195978252774
34C,neural tube-like connective tissue (+ taste bud),4,20.5855384615385,0.263223645923077,0.0240289214234704,4680,13161,0.451807499643117,0.253534282211582,-0.0552610647800482,0.958876064066281,0.451807499643117,-0.740501609504612,0.77050215753618,0.582601320542483
34C,neuromast support cell,1,9.55706666666667,0.415648949657708,0.037943384288476,1800,6130,0.402664041534159,0.114804483331597,0.173055074870965,0.632273008197353,0.402664041534159,0.107391179863724,0.457239325745216,1.03224749861963
34C,neuromast support cell,2,6.92211764705882,0.418261891300443,0.0381819121350044,4080,6130,0.48065790072448,0.176856613640648,0.126944673443183,0.834371128005777,0.48065790072448,-0.344860307921999,0.634900304109605,0.870186239880819
34C,neuromast support cell,3,7.32665625,0.406011153717618,0.0370635779149728,3840,6130,0.512304118624337,0.237502567583774,0.0372989834567894,0.987309253791885,0.512304118624337,-0.442192450767258,0.670825025768298,0.792519792360557
34C,neuromast support cell,4,7.743,0.42120341436476,0.0384504352242957,4680,6130,0.54685950419647,0.319529051064694,-0.092198597932918,1.18591760632586,0.54685950419647,-0.390437346160542,0.651893411724611,0.770222353515931
34C,"neuron (cranial ganglia sensory, Rohon-Beard)",1,5.29166666666667,0.695315484036215,0.0634733291982097,1800,3480,0.491751684616879,0.146263031233291,0.199225622150297,0.784277747083461,0.491751684616879,1.27672666942008,0.100849381236982,1.41395648614388
34C,"neuron (cranial ganglia sensory, Rohon-Beard)",2,4.35447058823529,0.620654203501488,0.0566577179446945,4080,3480,0.588174926545473,0.225864531173113,0.136445864199248,1.0399039888917,0.588174926545473,0.139478426382233,0.444536051273471,1.05522043781563
34C,"neuron (cranial ganglia sensory, Rohon-Beard)",3,5.003875,0.633533842947359,0.057833462787534,3840,3480,0.595297331715546,0.284889150130208,0.0255190314551291,1.16507563197596,0.595297331715546,0.131532509581997,0.447677035520066,1.06423094678019
34C,"neuron (cranial ganglia sensory, Rohon-Beard)",4,4.55384615384615,0.559963656316097,0.0511174543245661,4680,3480,0.677580376752794,0.414283632716345,-0.150986888679896,1.50614764218548,0.677580376752794,-0.28176707656735,0.610938941224067,0.826416578059185
34C,"neuron (cranial ganglion, enteric)",1,11.6968,0.33991042815074,0.0310294348382332,1800,7702,0.384807144801123,0.108664950599918,0.167477243601288,0.602137046000959,0.384807144801123,-0.397286561716965,0.654421922048114,0.883326707268944
34C,"neuron (cranial ganglion, enteric)",2,11.3125588235294,0.38757297506849,0.0353804101873999,4080,7702,0.420855311895447,0.150558252690797,0.119738806513852,0.721971817277042,0.420855311895447,-0.215197494302206,0.585193327788532,0.920917389216118
34C,"neuron (cranial ganglion, enteric)",3,10.0210625,0.454985452632417,0.0415342992905788,3840,7702,0.469633250464545,0.213749504131875,0.0421342422007962,0.897132258728295,0.469633250464545,-0.0672696666005805,0.52681648764098,0.968810134679264
34C,"neuron (cranial ganglion, enteric)",4,9.85497435897436,0.441984307998254,0.0403474625923258,4680,7702,0.512142455925315,0.295118365538743,-0.0780942751521715,1.1023791870028,0.512142455925315,-0.235537779179405,0.593104320021747,0.86301048250276
34C,"neurons (differentiating, contains peripheral)",1,33.8102666666667,0.187451839839746,0.0171119335210124,1800,37628,0.337050304637971,0.0925465847233804,0.15195713519121,0.522143474084732,0.337050304637971,-1.58952342423948,0.944028865034146,0.556153895309752
