oligo_tag,timepoint,fake,Size_Factor,batch,sample,temp,pseudostage,umap_1,umap_2
reference-26-GAP14-26hpf-P7_E12,26,FALSE,1.51772885868254,HF4-GAP14,GAP14,28C,11.5367851654986,-3.87300866201243,-7.24962572028208
reference-30-GAP14-30hpf-P4_E2,30,FALSE,1.39941625581326,HF4-GAP14,GAP14,28C,17.5314843835601,-4.96099131658396,-2.2649937050538
reference-36-GAP14-36hpf-P4_D11,36,FALSE,1.05372161930457,HF4-GAP14,GAP14,28C,24.0050160143281,-6.87003653600535,2.99735327790213
reference-24-GAP14-24hpf-P2_A11,24,FALSE,1.31807634134062,HF4-GAP14,GAP14,28C,6.935850337191,-2.12472336843333,-9.39416650702524
reference-24-GAP14-24hpf-P2_D8,24,FALSE,1.46226982608756,HF4-GAP14,GAP14,28C,8.87596111394721,-3.46980565145335,-8.36942819525766
reference-18-GAP14-18hpf-P2_E5,18,FALSE,0.00184863441983257,HF4-GAP14,GAP14,28C,13.0690514697978,-5.30085509374461,-5.07283548285532
reference-20-GAP14-20hpf-P7_F6,20,FALSE,0.828188220084993,HF4-GAP14,GAP14,28C,5.42301746505963,-1.55479782178721,-11.2281680481629
reference-26-GAP14-26hpf-P7_B11,26,FALSE,1.13875880261686,HF4-GAP14,GAP14,28C,11.4867962119906,-4.03680937841258,-6.60253480841684
reference-38-GAP14-38hpf-P12_E10,38,FALSE,1.41975123443142,HF4-GAP14,GAP14,28C,23.9023891296031,-6.30726712301097,2.68010755608511
reference-20-GAP14-20hpf-P7_C1,20,FALSE,1.1239697272582,HF4-GAP14,GAP14,28C,6.10859400468166,-2.19784920766673,-10.3385863678651
reference-34-GAP14-34hpf-P19_G3,34,FALSE,0.830036854504825,HF4-GAP14,GAP14,28C,21.0916512899897,-5.55975239827952,2.15676876137686
reference-18-GAP14-18hpf-P2_C1,18,FALSE,0.549044422690274,HF4-GAP14,GAP14,28C,2.96765983420766e-05,-4.34766381337962,-15.973809756537
reference-24-GAP14-24hpf-P2_G11,24,FALSE,1.4696643637669,HF4-GAP14,GAP14,28C,8.98320399032905,-3.14640181615672,-8.74967721869516
reference-26-GAP14-26hpf-P7_B7,26,FALSE,1.15724514681519,HF4-GAP14,GAP14,28C,11.4556963694214,-4.23793166234812,-6.42859224249887
reference-34-GAP14-34hpf-P19_A6,34,FALSE,0.872555446160974,HF4-GAP14,GAP14,28C,20.9224588403398,-5.63703291967234,1.64712854454947
reference-20-GAP14-20hpf-P7_B2,20,FALSE,1.08329977002189,HF4-GAP14,GAP14,28C,6.12507986708603,-2.20624034955821,-10.6409669296937
reference-18-GAP14-18hpf-P2_C6,18,FALSE,0.635930240422405,HF4-GAP14,GAP14,28C,1.26553479739358,-3.85699742391429,-15.3306775467591
reference-18-GAP14-18hpf-P2_F6,18,FALSE,0.497282658934962,HF4-GAP14,GAP14,28C,0.0565382331330668,-4.04554551198802,-15.5827613251405
reference-18-GAP14-18hpf-P2_E2,18,FALSE,0.476947680316804,HF4-GAP14,GAP14,28C,1.97843988947177e-05,-4.25942366674266,-15.8895869629579
reference-24-GAP14-24hpf-P2_C11,24,FALSE,1.72662454812362,HF4-GAP14,GAP14,28C,8.9622151840963,-2.98998158529124,-8.37053255011606
reference-20-GAP14-20hpf-P7_F1,20,FALSE,1.32731951343979,HF4-GAP14,GAP14,28C,5.4742271955402,-1.99554031446299,-11.4122882263856
reference-34-GAP14-34hpf-P19_B3,34,FALSE,0.961289898312937,HF4-GAP14,GAP14,28C,21.0825123771117,-5.578392916468,2.18508597443533
reference-38-GAP14-38hpf-P12_G10,38,FALSE,1.12766699609787,HF4-GAP14,GAP14,28C,23.6845276628119,-6.21666520192942,3.43150945733023
reference-22-GAP14-22hpf-P13_F3,22,FALSE,1.89669891474822,HF4-GAP14,GAP14,28C,6.10562894023785,-1.04760592534861,-9.95059827734995
reference-20-GAP14-20hpf-P7_F4,20,FALSE,0.981624876931096,HF4-GAP14,GAP14,28C,5.50286564813654,-1.64612978055796,-11.5113730805116
reference-22-GAP14-22hpf-P13_H1,22,FALSE,1.64343599923116,HF4-GAP14,GAP14,28C,6.10938977185279,-1.76480739667735,-10.1292319672303
reference-18-GAP14-18hpf-P2_E3,18,FALSE,0.415942744462329,HF4-GAP14,GAP14,28C,9.89219944735886e-06,-4.24805825307688,-15.8501868622498
reference-30-GAP14-30hpf-P4_F1,30,FALSE,1.23858506128782,HF4-GAP14,GAP14,28C,17.3759174643751,-4.99717372014842,-2.05724314620065
reference-38-GAP14-38hpf-P12_C8,38,FALSE,0.393759131424338,HF4-GAP14,GAP14,28C,22.2129914816836,-5.09003680303416,3.04729195664358
reference-26-GAP14-26hpf-P7_G11,26,FALSE,1.20715827615067,HF4-GAP14,GAP14,28C,11.536795057698,-3.80787461355052,-7.31744102408457
reference-20-GAP14-20hpf-P7_B5,20,FALSE,0.935409016435282,HF4-GAP14,GAP14,28C,6.14499891268214,-2.34914081647715,-10.8790364639955
reference-34-GAP14-34hpf-P19_C6,34,FALSE,1.51957749310237,HF4-GAP14,GAP14,28C,18.4315276374241,-5.56969492986521,-0.721775569220064
reference-22-GAP14-22hpf-P13_F4,22,FALSE,1.57133925685769,HF4-GAP14,GAP14,28C,6.12687373606956,-1.78841631963572,-9.7845101731019
reference-20-GAP14-20hpf-P7_G1,20,FALSE,0.90583086571796,HF4-GAP14,GAP14,28C,5.49203166796001,-2.14495604589305,-11.3850074188905
reference-22-GAP14-22hpf-P13_H6,22,FALSE,2.13332412048679,HF4-GAP14,GAP14,28C,7.15329162163443,-2.15844457700572,-9.24105791022348
reference-28-GAP14-28hpf-P13_H8,28,FALSE,0.598957552025753,HF4-GAP14,GAP14,28C,12.3240739595069,-3.93907445028147,-6.07756570746469
reference-30-GAP14-30hpf-P4_D5,30,FALSE,1.63973873039149,HF4-GAP14,GAP14,28C,17.6415842597195,-4.87955658986888,-2.32365516593027
reference-24-GAP14-24hpf-P2_A12,24,FALSE,1.28110365294397,HF4-GAP14,GAP14,28C,8.88624037126655,-3.34638922765574,-8.30018285681772
reference-36-GAP14-36hpf-P4_G12,36,FALSE,0.635930240422405,HF4-GAP14,GAP14,28C,21.0419800493399,-6.01431840017161,1.32510002682638
reference-30-GAP14-30hpf-P4_F3,30,FALSE,2.05198420601416,HF4-GAP14,GAP14,28C,17.5805137109106,-4.907898360041,-2.30242470671701
reference-28-GAP14-28hpf-P13_B8,28,FALSE,1.06481342582356,HF4-GAP14,GAP14,28C,11.2474741686021,-3.55927413060984,-6.08813766409921
reference-24-GAP14-24hpf-P2_A8,24,FALSE,0.800458703787504,HF4-GAP14,GAP14,28C,8.87222100241981,-3.46834223821482,-8.36942533423471
reference-22-GAP14-22hpf-P13_D2,22,FALSE,1.73217045138312,HF4-GAP14,GAP14,28C,6.12037834453222,-1.04383843496165,-10.2113070862489
reference-30-GAP14-30hpf-P4_C3,30,FALSE,1.51218295542304,HF4-GAP14,GAP14,28C,17.6378051140032,-4.87681429937205,-2.26411751677561
reference-18-GAP14-18hpf-P2_G6,18,FALSE,0.549044422690274,HF4-GAP14,GAP14,28C,1.23281387742823,-3.72523587301097,-15.1671710388856
reference-28-GAP14-28hpf-P13_F8,28,FALSE,1.26076867432581,HF4-GAP14,GAP14,28C,10.3424764809911,-3.6482114131721,-6.04266885687876
reference-20-GAP14-20hpf-P7_G5,20,FALSE,1.08884567328138,HF4-GAP14,GAP14,28C,3.79192218884515,-2.15268676832041,-12.6522231476502
reference-30-GAP14-30hpf-P4_H6,30,FALSE,0.571228035728265,HF4-GAP14,GAP14,28C,17.2422143605803,-4.94551556661448,-2.06857971121836
reference-28-GAP14-28hpf-P13_B10,28,FALSE,1.30883316924146,HF4-GAP14,GAP14,28C,12.2466064858073,-3.6483163173469,-5.55591777731943
reference-26-GAP14-26hpf-P7_F11,26,FALSE,1.11657518957887,HF4-GAP14,GAP14,28C,8.00307591541821,-2.8589047725471,-8.5301328079896
reference-26-GAP14-26hpf-P7_C7,26,FALSE,0.671054294399224,HF4-GAP14,GAP14,28C,9.04682698507969,-3.46026461675486,-8.13913682868051
reference-34-GAP14-34hpf-P19_D6,34,FALSE,0.837431392184155,HF4-GAP14,GAP14,28C,20.9496297912215,-6.46283381536326,1.86102315018606
reference-22-GAP14-22hpf-P13_A5,22,FALSE,1.70074366624597,HF4-GAP14,GAP14,28C,6.11318520940819,-1.03963344648204,-10.1305079834657
reference-26-GAP14-26hpf-P7_B8,26,FALSE,1.86896939845073,HF4-GAP14,GAP14,28C,10.3424863731906,-3.46890872075877,-6.25319866110849
reference-26-GAP14-26hpf-P7_G12,26,FALSE,0.868858177321309,HF4-GAP14,GAP14,28C,11.5078623237676,-4.28947442128978,-6.3833346741395
reference-26-GAP14-26hpf-P7_H8,26,FALSE,1.36983810509594,HF4-GAP14,GAP14,28C,11.4674197278017,-4.14796107366404,-6.54162410666513
reference-26-GAP14-26hpf-P7_G9,26,FALSE,1.35135176089761,HF4-GAP14,GAP14,28C,11.5368049498975,-3.83210080221019,-7.2505278961854
reference-36-GAP14-36hpf-P4_H12,36,FALSE,0.534255347331613,HF4-GAP14,GAP14,28C,23.8670162969851,-6.60615246846995,2.04612608979178
reference-18-GAP14-18hpf-P2_B6,18,FALSE,0.515769003133288,HF4-GAP14,GAP14,28C,0,-4.17896884038768,-15.7777705567079
reference-24-GAP14-24hpf-P2_E10,24,FALSE,1.28480092178364,HF4-GAP14,GAP14,28C,8.02031676844334,-2.60902970388255,-9.21753839423227
reference-30-GAP14-30hpf-P4_B4,30,FALSE,1.30328726598196,HF4-GAP14,GAP14,28C,12.9405126910602,-4.9813265140327,-4.93552307059336
reference-36-GAP14-36hpf-P4_D8,36,FALSE,0.830036854504825,HF4-GAP14,GAP14,28C,24.3890094625167,-6.95752661779246,3.50434943268728
reference-36-GAP14-36hpf-P4_B9,36,FALSE,1.25522277106632,HF4-GAP14,GAP14,28C,24.5388076850077,-6.76085465505442,3.6397788150115
reference-18-GAP14-18hpf-P2_D5,18,FALSE,0.412245475622664,HF4-GAP14,GAP14,28C,9.89219944735886e-06,-4.31118004873118,-15.9381766693788
reference-36-GAP14-36hpf-P4_E10,36,FALSE,0.994565317869924,HF4-GAP14,GAP14,28C,24.3820271080785,-6.91235201909861,3.4841084105773
reference-18-GAP14-18hpf-P2_B2,18,FALSE,0.467704508217641,HF4-GAP14,GAP14,28C,0.0907487150824768,-3.90552466466746,-15.4401879685121
reference-28-GAP14-28hpf-P13_A12,28,FALSE,0.709875617215708,HF4-GAP14,GAP14,28C,12.572750368426,-4.44008629873118,-5.63639167716074
reference-18-GAP14-18hpf-P2_A4,18,FALSE,0.471401777057306,HF4-GAP14,GAP14,28C,0.0387877619023598,-4.00577252462229,-15.5326171295838
reference-38-GAP14-38hpf-P12_F8,38,FALSE,0.842977295443653,HF4-GAP14,GAP14,28C,22.3981114207291,-5.18599885061106,3.10079976151419
reference-38-GAP14-38hpf-P12_G7,38,FALSE,1.09808884538055,HF4-GAP14,GAP14,28C,23.3469840831532,-5.81381886556468,3.31977196762991
reference-18-GAP14-18hpf-P2_G1,18,FALSE,0.523163540812618,HF4-GAP14,GAP14,28C,1.21536461107474,-3.73153679921946,-15.1595282929139
reference-24-GAP14-24hpf-P2_A10,24,FALSE,1.33656268553895,HF4-GAP14,GAP14,28C,6.95853523858747,-1.96146505430064,-9.32534650733042
reference-18-GAP14-18hpf-P2_C5,18,FALSE,0.415942744462329,HF4-GAP14,GAP14,28C,0.047395215408385,-4.04101031377635,-15.5746798889832
reference-30-GAP14-30hpf-P4_H5,30,FALSE,0.874404080580807,HF4-GAP14,GAP14,28C,17.816258145413,-5.2040123279365,-1.52074793746042
reference-18-GAP14-18hpf-P2_A5,18,FALSE,0.354937808607854,HF4-GAP14,GAP14,28C,1.97843988947177e-05,-4.35485213353953,-15.9810328858094
reference-26-GAP14-26hpf-P7_H11,26,FALSE,1.40681079349259,HF4-GAP14,GAP14,28C,11.5368148420969,-3.88439505651316,-7.18882516791391
reference-18-GAP14-18hpf-P2_G2,18,FALSE,0.576773938987763,HF4-GAP14,GAP14,28C,0.126161904802333,-3.86831753805003,-15.3473124878602
reference-26-GAP14-26hpf-P7_D8,26,FALSE,1.17573149101352,HF4-GAP14,GAP14,28C,8.04640384064764,-2.8441662128242,-8.40453294684458
reference-22-GAP14-22hpf-P13_G5,22,FALSE,2.30894439037088,HF4-GAP14,GAP14,28C,6.13235318566411,-1.9064654643806,-9.67077306677866
reference-38-GAP14-38hpf-P12_D10,38,FALSE,0.830036854504825,HF4-GAP14,GAP14,28C,20.8831914829849,-6.14967434957347,2.19788833687735
reference-20-GAP14-20hpf-P7_C5,20,FALSE,0.641476143681903,HF4-GAP14,GAP14,28C,6.11602933751088,-2.74318354680857,-10.276673831244
reference-22-GAP14-22hpf-P13_G2,22,FALSE,2.32743073456921,HF4-GAP14,GAP14,28C,6.83351012217276,-2.00882356717906,-9.43543294837045
reference-38-GAP14-38hpf-P12_F11,38,FALSE,0.471401777057306,HF4-GAP14,GAP14,28C,22.822502995129,-5.68340056493602,3.27507301400137
reference-18-GAP14-18hpf-P2_D3,18,FALSE,0.384515959325175,HF4-GAP14,GAP14,28C,0.115560010494673,-3.89810460164866,-15.3764634506898
reference-28-GAP14-28hpf-P13_H11,28,FALSE,0.844825929863486,HF4-GAP14,GAP14,28C,11.4860762111522,-3.76176112249217,-6.23284677435922
reference-30-GAP14-30hpf-P4_B1,30,FALSE,0.77642645632968,HF4-GAP14,GAP14,28C,20.9463488382969,-5.96366112783274,2.04725166390372
reference-22-GAP14-22hpf-P13_D6,22,FALSE,1.52882066520154,HF4-GAP14,GAP14,28C,6.12071564250672,-1.07430761411509,-10.2401881592469
reference-36-GAP14-36hpf-P4_G7,36,FALSE,0.713572886055373,HF4-GAP14,GAP14,28C,23.5789701257369,-6.29116337850413,3.1909868342681
reference-28-GAP14-28hpf-P13_D12,28,FALSE,0.868858177321309,HF4-GAP14,GAP14,28C,11.5368247342964,-3.70713656499705,-6.69799236228037
reference-28-GAP14-28hpf-P13_C7,28,FALSE,0.946500822954277,HF4-GAP14,GAP14,28C,11.3699839169406,-3.5044559772285,-6.66687444617319
reference-26-GAP14-26hpf-P7_A8,26,FALSE,0.939106285274947,HF4-GAP14,GAP14,28C,8.87449089175634,-3.3876232440742,-8.36896375586557
reference-20-GAP14-20hpf-P7_C4,20,FALSE,0.746848305612359,HF4-GAP14,GAP14,28C,3.84424880580882,-2.19060772016368,-12.7697549240785
reference-26-GAP14-26hpf-P7_H7,26,FALSE,1.17942875985318,HF4-GAP14,GAP14,28C,11.5277530264238,-4.32975524022898,-6.35734132697153
reference-30-GAP14-30hpf-P4_C1,30,FALSE,0.493585390095297,HF4-GAP14,GAP14,28C,17.5047650445189,-5.12713139608226,-2.2480111496644
reference-22-GAP14-22hpf-P13_C6,22,FALSE,2.1739940777231,HF4-GAP14,GAP14,28C,6.1073963340253,-1.82468503072581,-10.2138781922059
reference-24-GAP14-24hpf-P2_B12,24,FALSE,1.80426719375659,HF4-GAP14,GAP14,28C,8.95703296679039,-2.99898665502391,-8.37722066809702
reference-18-GAP14-18hpf-P2_H2,18,FALSE,0.534255347331613,HF4-GAP14,GAP14,28C,0.0516768326124317,-4.01030581548533,-15.5269828217225
reference-28-GAP14-28hpf-P13_E12,28,FALSE,1.29219545946297,HF4-GAP14,GAP14,28C,10.34249626539,-3.39887278631053,-6.05891803671884
reference-18-GAP14-18hpf-P2_C2,18,FALSE,0.354937808607854,HF4-GAP14,GAP14,28C,0.116906074947482,-3.93026106908641,-15.4150214569764
reference-30-GAP14-30hpf-P4_H1,30,FALSE,0.946500822954277,HF4-GAP14,GAP14,28C,17.4304028052623,-4.95460885122142,-2.07663611342478
reference-22-GAP14-22hpf-P13_C4,22,FALSE,0.789366897268508,HF4-GAP14,GAP14,28C,7.95606702950911,-2.75216000631175,-8.77447847296762
reference-38-GAP14-38hpf-P12_B11,38,FALSE,0.719118789314871,HF4-GAP14,GAP14,28C,23.8164326219506,-5.98029559209666,3.0508956534667
reference-36-GAP14-36hpf-P4_F12,36,FALSE,0.197803882922085,HF4-GAP14,GAP14,28C,25.8652271239363,-7.01200049474559,4.34978242943716
reference-28-GAP14-28hpf-P13_C10,28,FALSE,0.824490951245327,HF4-GAP14,GAP14,28C,10.2132745055704,-2.90659611776194,-7.31380800177622
reference-30-GAP14-30hpf-P4_G3,30,FALSE,0.968684435992268,HF4-GAP14,GAP14,28C,17.6100850566006,-4.91454642370066,-2.18676141669321
reference-30-GAP14-30hpf-P4_D2,30,FALSE,0.038821322816484,HF4-GAP14,GAP14,28C,17.5593158776946,-4.83684962346873,-2.1735790150361
reference-18-GAP14-18hpf-P2_A1,18,FALSE,0.175620269884094,HF4-GAP14,GAP14,28C,2.96765983420766e-05,-4.29006379201731,-15.9154773132997
reference-36-GAP14-36hpf-P4_C8,36,FALSE,0.325359657890533,HF4-GAP14,GAP14,28C,13.0690613619973,-5.1716489131721,-5.06973794867563
reference-22-GAP14-22hpf-P13_G4,22,FALSE,2.02795195855633,HF4-GAP14,GAP14,28C,6.10958755820778,-1.05794828489146,-9.97941545416879
reference-18-GAP14-18hpf-P2_H6,18,FALSE,0.480644949156469,HF4-GAP14,GAP14,28C,1.21908671030694,-3.77078383519969,-15.2041364090638
reference-18-GAP14-18hpf-P2_D6,18,FALSE,0.43812635750032,HF4-GAP14,GAP14,28C,1.21635212587451,-3.79600136831126,-15.2353186981874
reference-30-GAP14-30hpf-P4_F5,30,FALSE,0.103523527510624,HF4-GAP14,GAP14,28C,17.6014804474143,-4.87068026616893,-2.28603199889231
reference-42-GAP14-42hpf-P19_H11,42,FALSE,0.00369726883966514,HF4-GAP14,GAP14,28C,13.0690712541967,-5.00444739415965,-5.15176252295542
reference-30-GAP14-30hpf-P4_G2,30,FALSE,0.0314267851371537,HF4-GAP14,GAP14,28C,17.5549803633677,-4.86392920568309,-2.22012571265268
reference-18-GAP14-18hpf-P2_B1,18,FALSE,0.0462158604958143,HF4-GAP14,GAP14,28C,3.74538931385917,-1.91530769422374,-12.4343219177918
reference-30-GAP14-30hpf-P4_E5,30,FALSE,0.0277295162974886,HF4-GAP14,GAP14,28C,17.3579385784076,-4.90923207357249,-2.07746533324289
reference-42-GAP18-42hpf_P10_H8,42,FALSE,0.796761434947839,GAP18,GAP18,28C,26.1047571500129,-6.68904202535472,5.22909399102164
reference-40-GAP18-40hpf_P10_D3,40,FALSE,0.669205659979391,GAP18,GAP18,28C,29.8445855817075,-5.82555382802806,8.12131782601309
reference-44-GAP18-44hpf_P2_D5,44,FALSE,0.634081606002572,GAP18,GAP18,28C,33.7596823107594,-4.38205807760081,12.4924282653136
reference-40-GAP18-40hpf_P10_C3,40,FALSE,0.735756499093364,GAP18,GAP18,28C,25.970951251918,-6.34690850332103,4.98343845437002
reference-40-GAP18-40hpf_P10_G6,40,FALSE,0.865160908481644,GAP18,GAP18,28C,29.9788014973129,-5.65180819585643,8.77962156365347
reference-44-GAP18-44hpf_P2_G4,44,FALSE,0.913225403397291,GAP18,GAP18,28C,30.3698593925068,-5.51463215902171,9.05063577721548
reference-44-GAP18-44hpf_P2_C4,44,FALSE,0.691389273017382,GAP18,GAP18,28C,32.6989601844365,-4.8203191097053,11.5454973799987
reference-46-GAP18-46hpf_P2_G11,46,FALSE,0.907679500137793,GAP18,GAP18,28C,32.4975309751782,-4.67270701482615,11.3506226165099
reference-40-GAP18-40hpf_P10_H3,40,FALSE,0.580471207827428,GAP18,GAP18,28C,27.8203548999409,-6.60936778142771,5.9289383513732
reference-42-GAP18-42hpf_P10_H12,42,FALSE,0.709875617215708,GAP18,GAP18,28C,29.7117188375316,-5.79424470022044,8.48748966286612
reference-40-GAP18-40hpf_P10_A5,40,FALSE,0.70432971395621,GAP18,GAP18,28C,27.3181630223409,-6.47850030019603,5.6784123999877
reference-42-GAP18-42hpf_P10_C8,42,FALSE,0.375272787226012,GAP18,GAP18,28C,35.7460151919953,-3.23168938711009,12.0030083281798
reference-42-GAP18-42hpf_P10_D12,42,FALSE,0.881798618260137,GAP18,GAP18,28C,33.8161902012111,-4.74757426336131,11.4921316726012
reference-44-GAP18-44hpf_P2_F5,44,FALSE,0.996413952289756,GAP18,GAP18,28C,30.3092532440687,-5.83630030706248,9.18208356926871
reference-44-GAP18-44hpf_P2_H4,44,FALSE,0.842977295443653,GAP18,GAP18,28C,31.7521362828947,-5.58352797582469,9.79086347649527
reference-42-GAP18-42hpf_P10_C10,42,FALSE,0.724664692574368,GAP18,GAP18,28C,32.1184992889351,-4.6857885654243,10.8674635512633
reference-42-GAP18-42hpf_P10_F11,42,FALSE,0.831885488924657,GAP18,GAP18,28C,30.3128955419171,-5.67357199743113,9.0416731459899
reference-42-GAP18-42hpf_P10_B11,42,FALSE,0.865160908481644,GAP18,GAP18,28C,30.395161987028,-5.66390317037425,9.09437509606314
reference-44-GAP18-44hpf_P2_B3,44,FALSE,0.635930240422405,GAP18,GAP18,28C,32.7337258612407,-5.33005326345286,10.6462692839904
reference-40-GAP18-40hpf_P10_B5,40,FALSE,0.43812635750032,GAP18,GAP18,28C,25.4562395414571,-6.95026343419871,3.84498497078848
reference-46-GAP18-46hpf_P2_D11,46,FALSE,0.828188220084993,GAP18,GAP18,28C,34.6162832125635,-4.07781117513499,12.5494083983703
reference-44-GAP18-44hpf_P2_E1,44,FALSE,0.434429088660654,GAP18,GAP18,28C,29.6295139639931,-5.98130457952342,8.52262540886832
reference-40-GAP18-40hpf_P10_F5,40,FALSE,0.536103981751446,GAP18,GAP18,28C,25.9257046999608,-6.60089057042918,5.13647218773794
reference-40-GAP18-40hpf_P10_G5,40,FALSE,0.781972359589178,GAP18,GAP18,28C,29.8516632356405,-5.7933096225532,8.56130643914175
reference-40-GAP18-40hpf_P10_C2,40,FALSE,0.754242843291689,GAP18,GAP18,28C,27.8056954008207,-6.603060179499,6.08381219933462
reference-42-GAP18-42hpf_P10_C9,42,FALSE,0.952046726213775,GAP18,GAP18,28C,27.2240084112745,-6.64543097570262,5.64307447503042
reference-42-GAP18-42hpf_P10_D8,42,FALSE,0.637778874842237,GAP18,GAP18,28C,26.0643987383533,-6.64047902181468,5.17662569115591
reference-42-GAP18-42hpf_P10_B12,42,FALSE,0.669205659979391,GAP18,GAP18,28C,32.0882471167861,-4.90765326574168,11.1155972106261
reference-40-GAP18-40hpf_P10_D4,40,FALSE,0.770880553070183,GAP18,GAP18,28C,31.7423084976543,-5.47075932576976,9.87905355523062
reference-44-GAP18-44hpf_P2_B1,44,FALSE,0.512071734293623,GAP18,GAP18,28C,30.1627863005191,-6.21843092992625,8.74054285119009
reference-44-GAP18-44hpf_P2_H2,44,FALSE,0.813399144726332,GAP18,GAP18,28C,35.7460250841947,-3.43582432821116,12.0991797072692
reference-44-GAP18-44hpf_P2_B2,44,FALSE,0.526860809652283,GAP18,GAP18,28C,31.9076756459344,-5.58640902593455,9.6635517699523
reference-44-GAP18-44hpf_P2_F1,44,FALSE,0.626687068323242,GAP18,GAP18,28C,27.1831760500385,-6.42370408132396,5.78895040581656
reference-44-GAP18-44hpf_P2_G3,44,FALSE,0.839280026603988,GAP18,GAP18,28C,30.2618279154083,-5.86846869542918,9.00864835808706
reference-46-GAP18-46hpf_P2_C7,46,FALSE,0.811550510306499,GAP18,GAP18,28C,32.1972625612948,-4.66333525731883,11.1449293715758
reference-46-GAP18-46hpf_P2_E7,46,FALSE,0.874404080580807,GAP18,GAP18,28C,30.4024014911837,-5.66952889516673,9.02265878746939
reference-42-GAP18-42hpf_P10_D10,42,FALSE,0.698783810696712,GAP18,GAP18,28C,32.1532429641068,-4.88874714925608,10.8864035231872
reference-46-GAP18-46hpf_P2_H10,46,FALSE,0.781972359589178,GAP18,GAP18,28C,34.2240430465489,-4.00582163884959,12.9182514769836
reference-44-GAP18-44hpf_P2_H3,44,FALSE,0.617443896224079,GAP18,GAP18,28C,32.2958480135677,-5.01292889669261,11.2978109938903
reference-46-GAP18-46hpf_P2_B10,46,FALSE,1.00011122112942,GAP18,GAP18,28C,34.7504821591691,-4.25024407461009,12.537929974298
